round,role,group_id,rank,cost,unit,source_jsonl
8,Captioner,random440_expressivespeech_192,1,440,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_deear_093,2,538,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_079,3,837,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_122,4,631,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_183,5,750,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_deear_086,6,662,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_deear_044,7,449,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_158,0,555,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_271,1,727,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_225,2,631,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_176,3,768,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_deear_070,4,678,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_043,5,655,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_154,6,638,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_249,7,981,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_deear_072,0,557,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_050,1,896,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_046,2,669,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_011,3,535,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_167,4,537,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_227,5,993,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_175,6,801,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_160,7,562,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_202,0,672,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_314,1,494,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_238,2,508,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_179,3,662,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_deear_054,4,737,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_deear_037,5,618,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_220,6,570,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_228,7,794,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_272,0,627,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_285,1,839,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_013,2,767,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_290,3,682,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_256,4,671,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_083,5,879,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_126,6,723,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_087,7,791,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_109,0,635,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_135,1,605,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_deear_032,2,434,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_197,3,645,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_181,4,665,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_deear_003,5,682,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_deear_049,6,556,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_007,7,667,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_235,0,487,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_157,1,533,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_063,2,671,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_089,3,526,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_113,4,626,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_020,5,676,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_028,6,709,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_deear_084,7,795,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_093,0,594,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_222,1,981,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_deear_015,2,539,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_deear_083,3,499,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_deear_096,4,813,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_219,5,518,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_deear_082,6,572,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_208,7,728,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_035,0,866,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_147,1,858,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_266,2,627,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_188,3,596,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_045,4,676,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_deear_092,5,562,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_019,6,617,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_313,7,1129,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_deear_047,0,595,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_069,1,576,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_deear_024,2,669,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_187,3,538,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_088,4,696,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_009,5,601,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_168,6,599,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_252,7,625,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_095,0,888,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_090,1,640,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_053,2,584,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_165,3,690,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_deear_010,4,523,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_312,5,744,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_057,6,740,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_309,7,893,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_076,0,643,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_292,1,809,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_148,2,699,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_111,3,481,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_016,4,888,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_deear_016,5,728,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_138,6,837,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_254,7,657,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_deear_087,0,713,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_246,1,575,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_338,2,1055,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_215,3,978,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_031,4,524,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_068,5,726,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_310,6,501,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_101,7,822,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_deear_014,0,648,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_041,1,786,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_319,2,915,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_deear_040,3,550,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_185,4,692,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_340,5,800,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_294,6,591,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_270,7,851,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_334,0,733,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_080,1,690,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_329,2,636,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_110,3,710,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_180,4,695,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_107,5,983,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_025,6,459,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_096,7,624,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_deear_030,0,742,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_315,1,618,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_265,2,649,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
8,Captioner,random440_expressivespeech_027,3,655,sampled_tokens,/data/L202500147/Caption/DualISL_Train_RewardV3/runs/midasheng_7b_reward_v3_10rounds_20260905_run01/round_008/collections/round_008_audio_caption_rollout.output.jsonl
