trajectory,round,task,metric,value,status,error,source
midasheng_rewardv3,base,speaker,bleu_4,2.465416962266183e-07,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,speaker,rouge_l,0.3088965383376973,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,speaker,meteor,0.1440955542289141,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,speaker,spider,0.14723203909490304,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,speaker,fense,0.7822191928167179,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,speaker,bertscore,0.6804758906364441,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,speaker,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [86] at entry 1",/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,style,bleu_4,0.01738683853329517,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,style,rouge_l,0.38485330554101516,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,style,meteor,0.14703134993837497,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,style,spider,0.16355019865420556,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,style,fense,0.7251624872271665,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,style,bertscore,0.7026079893112183,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,style,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [79] at entry 2",/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,emotion,bleu_4,1.0643070751799386e-14,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,emotion,rouge_l,0.13408285413827342,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,emotion,meteor,0.06416245008257591,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,emotion,spider,0.06329898506626992,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,emotion,fense,0.7955304344587836,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,emotion,bertscore,,unavailable,"Unable to create tensor, you should probably activate truncation and/or padding with 'padding=True' 'truncation=True' to have batched tensors with the same length. Perhaps your features (`input_ids` in this case) have excessive nesting (inputs type `list` where type `int` is expected).",/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,emotion,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [265] at entry 3",/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,overall,bleu_4,1.165828070677223e-06,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,overall,rouge_l,0.2645554464881846,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,overall,meteor,0.09364280243789828,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,overall,spider,0.053341088483191836,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,overall,fense,0.8716476425659848,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,overall,bertscore,0.6908627152442932,ok,,/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,base,overall,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [79] at entry 5",/data/L202500147/Caption/benchmark/emotiontalk_speech_captioning/runs/eight_models_20260901_run01/full/midasheng_base
midasheng_rewardv3,r0,speaker,bleu_4,6.6990677834666964e-15,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,speaker,rouge_l,0.29715636542963747,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,speaker,meteor,0.14301121235138486,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,speaker,spider,0.14104487319965697,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,speaker,fense,0.7872032660904049,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,speaker,bertscore,0.6792916059494019,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,speaker,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [86] at entry 1",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,style,bleu_4,2.5139309454130176e-06,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,style,rouge_l,0.3807885743360628,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,style,meteor,0.14647843266518226,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,style,spider,0.1611072118485288,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,style,fense,0.720963308513319,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,style,bertscore,0.7021539807319641,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,style,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [79] at entry 2",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,emotion,bleu_4,1.0856807593997115e-14,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,emotion,rouge_l,0.13774613307404213,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,emotion,meteor,0.0642549354937298,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,emotion,spider,0.06500975096634405,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,emotion,fense,0.7940579436491536,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,emotion,bertscore,,unavailable,"Unable to create tensor, you should probably activate truncation and/or padding with 'padding=True' 'truncation=True' to have batched tensors with the same length. Perhaps your features (`input_ids` in this case) have excessive nesting (inputs type `list` where type `int` is expected).",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,emotion,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [265] at entry 3",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,overall,bleu_4,1.1469921633251372e-06,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,overall,rouge_l,0.2678906983982858,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,overall,meteor,0.09398825290131703,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,overall,spider,0.0544452091999439,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,overall,fense,0.8710596709717365,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,overall,bertscore,0.69120192527771,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r0,overall,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [78] at entry 5",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r0
midasheng_rewardv3,r1,speaker,bleu_4,2.431943105922448e-07,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,speaker,rouge_l,0.3092074509639799,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,speaker,meteor,0.14373494486557586,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,speaker,spider,0.14778319472180557,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,speaker,fense,0.7831702943846869,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,speaker,bertscore,0.6802434921264648,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,speaker,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [86] at entry 1",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,style,bleu_4,2.6235473751362787e-06,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,style,rouge_l,0.3872834570783049,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,style,meteor,0.1484667466843116,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,style,spider,0.1637805316208797,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,style,fense,0.7228973679928163,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,style,bertscore,0.7046309113502502,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,style,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [79] at entry 2",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,emotion,bleu_4,1.0656152205754525e-14,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,emotion,rouge_l,0.13479001903658322,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,emotion,meteor,0.06460990624406526,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,emotion,spider,0.06343782428968867,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,emotion,fense,0.7953972878451171,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,emotion,bertscore,,unavailable,"Unable to create tensor, you should probably activate truncation and/or padding with 'padding=True' 'truncation=True' to have batched tensors with the same length. Perhaps your features (`input_ids` in this case) have excessive nesting (inputs type `list` where type `int` is expected).",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,emotion,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [265] at entry 3",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,overall,bleu_4,1.0996207257147634e-06,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,overall,rouge_l,0.27060724597649904,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,overall,meteor,0.09461786247007414,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,overall,spider,0.05500072122965515,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,overall,fense,0.8748445448416883,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,overall,bertscore,0.6921875476837158,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r1,overall,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [79] at entry 5",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r1
midasheng_rewardv3,r2,speaker,bleu_4,2.457715517696692e-07,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,speaker,rouge_l,0.3066143885918933,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,speaker,meteor,0.14358396365811718,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,speaker,spider,0.14592683220105457,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,speaker,fense,0.7860490606540593,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,speaker,bertscore,0.6805169582366943,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,speaker,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [86] at entry 1",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,style,bleu_4,0.017385483750411098,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,style,rouge_l,0.38122313020078846,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,style,meteor,0.14599126802771623,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,style,spider,0.16242632804858287,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,style,fense,0.7253388941102599,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,style,bertscore,0.702340841293335,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,style,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [79] at entry 2",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,emotion,bleu_4,1.0700173562073868e-14,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,emotion,rouge_l,0.13605893600980057,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,emotion,meteor,0.06427215763072117,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,emotion,spider,0.06421105187038367,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,emotion,fense,0.7954242181475142,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,emotion,bertscore,0.5924107432365417,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,emotion,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [105] at entry 2",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,overall,bleu_4,1.1789862355383231e-06,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,overall,rouge_l,0.2671188601787487,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,overall,meteor,0.09403123509094795,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,overall,spider,0.054140214405404175,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,overall,fense,0.8729358752846657,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,overall,bertscore,0.6913987994194031,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r2,overall,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [78] at entry 5",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r2
midasheng_rewardv3,r3,speaker,bleu_4,2.483297690736334e-07,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,speaker,rouge_l,0.30406451699144527,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,speaker,meteor,0.14299498814504752,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,speaker,spider,0.14462142784243084,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,speaker,fense,0.7797230555610746,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,speaker,bertscore,0.6800609230995178,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,speaker,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [86] at entry 1",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,style,bleu_4,0.017320510012985055,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,style,rouge_l,0.3831678226915653,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,style,meteor,0.14645900551007926,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,style,spider,0.16311596137259496,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,style,fense,0.7213134681579052,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,style,bertscore,0.7016242146492004,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,style,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [79] at entry 2",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,emotion,bleu_4,1.0857288977724302e-14,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,emotion,rouge_l,0.139453711515346,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,emotion,meteor,0.06514995161866571,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,emotion,spider,0.0662008334059291,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,emotion,fense,0.7971571641459003,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,emotion,bertscore,0.593920886516571,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,emotion,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [105] at entry 2",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,overall,bleu_4,1.1833754894757838e-06,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,overall,rouge_l,0.2641983647942731,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,overall,meteor,0.09351444108670953,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,overall,spider,0.05334727503566135,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,overall,fense,0.8722310227455408,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,overall,bertscore,0.6898187398910522,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r3,overall,clapscore,,unavailable,"stack expects each tensor to be equal size, but got [77] at entry 0 and [79] at entry 5",/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r3
midasheng_rewardv3,r4,speaker,bleu_4,2.4936687568664944e-07,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r4
midasheng_rewardv3,r4,speaker,rouge_l,0.30047589205276803,ok,,/data/L202500147/Caption/benchmark/later_caption_eval_runs_20260902_run01/emotiontalk/full/midasheng_rewardv3_r4
